,Date,Time,Open,High,Low,Close,Volume
1708,2022.05.01,00:00,1899.08,1899.86,1896.02,1897.17,5371
1709,2022.05.02,00:00,1897.11,1898.4,1854.47,1863.05,105766
1710,2022.05.03,00:00,1863.14,1878.02,1850.31,1868.32,103318
1711,2022.05.04,00:00,1867.96,1894.12,1861.3,1893.84,98961
1712,2022.05.05,00:00,1893.98,1909.67,1872.42,1874.16,137089
1713,2022.05.06,00:00,1874.48,1892.37,1866.0,1882.0,123134
1714,2022.05.08,00:00,1883.5,1885.67,1879.79,1881.24,3678
1715,2022.05.09,00:00,1881.04,1882.0,1851.75,1854.59,129785
1716,2022.05.10,00:00,1854.24,1865.39,1833.15,1833.52,130900
1717,2022.05.11,00:00,1833.53,1858.05,1831.93,1853.97,124776
1718,2022.05.12,00:00,1854.08,1858.74,1810.62,1821.37,141573
1719,2022.05.13,00:00,1821.66,1828.72,1799.03,1811.13,107669
1720,2022.05.15,00:00,1814.1,1814.59,1809.78,1813.24,3786
1721,2022.05.16,00:00,1813.05,1829.28,1786.69,1826.28,103861
1722,2022.05.17,00:00,1826.72,1836.02,1812.77,1814.5,102880
1723,2022.05.18,00:00,1814.53,1824.63,1807.21,1816.05,98985
1724,2022.05.19,00:00,1816.27,1849.02,1810.83,1842.03,117122
1725,2022.05.20,00:00,1842.64,1849.34,1832.28,1846.0,96255
1726,2022.05.22,00:00,1848.39,1849.39,1843.16,1846.33,3597
1727,2022.05.23,00:00,1845.97,1865.27,1845.78,1853.79,91218
1728,2022.05.24,00:00,1854.01,1869.6,1849.29,1867.34,84290
1729,2022.05.25,00:00,1867.53,1867.97,1841.25,1853.99,83280
1730,2022.05.26,00:00,1854.13,1854.31,1840.85,1852.75,90375
1731,2022.05.27,00:00,1852.79,1861.84,1847.94,1852.9,74293
1732,2022.05.29,00:00,1852.72,1853.97,1848.04,1849.9,1865
1733,2022.05.30,00:00,1849.86,1863.96,1848.71,1852.38,48612
1734,2022.05.31,00:00,1852.55,1857.04,1834.97,1836.34,91172
1735,2022.06.01,00:00,1836.38,1849.85,1828.43,1845.9,88384
1736,2022.06.02,00:00,1845.84,1870.55,1844.03,1869.77,78184
1737,2022.06.03,00:00,1869.87,1874.03,1847.25,1850.27,69993
1738,2022.06.05,00:00,1850.67,1853.23,1850.04,1851.47,1803
1739,2022.06.06,00:00,1851.35,1857.94,1837.84,1839.39,76033
1740,2022.06.07,00:00,1839.42,1855.55,1836.92,1853.53,81104
1741,2022.06.08,00:00,1853.62,1859.54,1844.54,1852.62,78086
1742,2022.06.09,00:00,1852.76,1855.27,1839.95,1846.85,91261
1743,2022.06.10,00:00,1847.06,1875.92,1825.05,1870.68,115704
1744,2022.06.12,00:00,1877.95,1878.87,1874.63,1876.98,3982
1745,2022.06.13,00:00,1877.21,1877.27,1809.32,1820.97,140942
1746,2022.06.14,00:00,1821.09,1831.51,1805.04,1810.88,129345
1747,2022.06.15,00:00,1810.86,1841.77,1808.51,1833.8,153358
1748,2022.06.16,00:00,1833.78,1857.48,1815.34,1850.7,144039
1749,2022.06.17,00:00,1851.27,1852.95,1833.75,1838.53,111219
1750,2022.06.19,00:00,1836.08,1840.33,1834.65,1838.29,2992
1751,2022.06.20,00:00,1838.57,1845.99,1835.07,1839.08,68443
1752,2022.06.21,00:00,1838.87,1843.53,1828.5,1831.26,100352
1753,2022.06.22,00:00,1830.96,1847.71,1823.32,1836.51,109086
1754,2022.06.23,00:00,1836.63,1845.93,1822.47,1824.48,121127
1755,2022.06.24,00:00,1824.53,1831.68,1816.83,1826.32,108285
1756,2022.06.26,00:00,1835.92,1836.18,1829.86,1831.01,4825
1757,2022.06.27,00:00,1830.84,1840.97,1820.72,1823.48,106250
1758,2022.06.28,00:00,1823.38,1829.36,1818.19,1818.4,93153
1759,2022.06.29,00:00,1818.36,1832.93,1812.07,1818.88,104753
1760,2022.06.30,00:00,1818.92,1825.03,1802.66,1806.57,112439
1761,2022.07.01,00:00,1806.71,1815.27,1784.43,1809.46,124475
1762,2022.07.03,00:00,1810.03,1810.9,1807.99,1808.01,2782
1763,2022.07.04,00:00,1808.12,1814.3,1803.89,1809.05,61801
1764,2022.07.05,00:00,1809.01,1812.09,1763.75,1769.45,118821
1765,2022.07.06,00:00,1769.42,1772.8,1732.18,1739.86,130606
1766,2022.07.07,00:00,1739.68,1748.99,1736.39,1741.7,99676
1767,2022.07.08,00:00,1742.15,1755.97,1727.82,1740.84,98680
1768,2022.07.10,00:00,1741.05,1744.55,1740.77,1741.97,2283
1769,2022.07.11,00:00,1741.82,1743.49,1731.15,1733.12,93716
1770,2022.07.12,00:00,1733.05,1744.08,1723.15,1725.26,107185
1771,2022.07.13,00:00,1725.29,1745.29,1707.19,1732.0,137291
1772,2022.07.14,00:00,1732.05,1733.49,1697.49,1711.63,146870
1773,2022.07.15,00:00,1711.65,1716.52,1698.99,1706.56,115645
1774,2022.07.17,00:00,1706.94,1710.62,1706.53,1710.26,3194
1775,2022.07.18,00:00,1709.99,1723.8,1706.64,1708.23,103306
1776,2022.07.19,00:00,1708.02,1718.35,1705.26,1709.9,96025
1777,2022.07.20,00:00,1710.15,1714.4,1692.41,1695.33,97855
1778,2022.07.21,00:00,1695.05,1720.07,1680.79,1718.01,108702
1779,2022.07.22,00:00,1718.16,1739.27,1712.8,1726.09,110724
1780,2022.07.24,00:00,1726.06,1726.92,1724.28,1724.63,2778
1781,2022.07.25,00:00,1724.53,1736.23,1714.7,1718.99,97634
1782,2022.07.26,00:00,1719.27,1728.06,1713.58,1717.94,89890
1783,2022.07.27,00:00,1718.02,1740.2,1711.48,1738.69,99113
1784,2022.07.28,00:00,1738.71,1756.93,1733.97,1754.81,128221
1785,2022.07.29,00:00,1754.9,1767.83,1752.12,1765.39,123572
1786,2022.07.31,00:00,1765.15,1765.34,1760.76,1762.13,2467
1787,2022.08.01,00:00,1762.2,1775.26,1758.29,1772.18,115746
1788,2022.08.02,00:00,1772.37,1787.97,1754.95,1756.66,138197
1789,2022.08.03,00:00,1756.52,1772.67,1754.26,1763.58,114502
1790,2022.08.04,00:00,1763.67,1794.85,1763.27,1793.29,107410
1791,2022.08.05,00:00,1793.07,1794.8,1764.94,1774.28,113128
1792,2022.08.07,00:00,1773.42,1775.1,1772.82,1774.53,2537
1793,2022.08.08,00:00,1773.99,1790.67,1771.01,1789.15,92607
1794,2022.08.09,00:00,1789.0,1800.34,1783.16,1794.12,87286
1795,2022.08.10,00:00,1794.13,1807.85,1787.47,1791.64,100518
1796,2022.08.11,00:00,1791.83,1799.16,1783.45,1788.96,99083
1797,2022.08.12,00:00,1788.89,1802.22,1784.78,1802.14,90358
1798,2022.08.14,00:00,1801.65,1801.75,1798.94,1799.05,1787
1799,2022.08.15,00:00,1799.04,1801.59,1772.93,1778.46,92550
1800,2022.08.16,00:00,1778.3,1783.09,1771.38,1775.56,80223
1801,2022.08.17,00:00,1775.34,1782.27,1759.72,1764.87,101697
1802,2022.08.18,00:00,1764.88,1772.31,1755.35,1758.33,98013
1803,2022.08.19,00:00,1758.42,1758.5,1745.27,1745.83,97415
1804,2022.08.21,00:00,1745.48,1748.07,1744.96,1745.64,2043
1805,2022.08.22,00:00,1745.34,1748.98,1727.7,1735.19,92354
1806,2022.08.23,00:00,1735.27,1754.01,1730.75,1746.02,93674
1807,2022.08.24,00:00,1745.97,1755.79,1742.35,1750.91,92506
1808,2022.08.25,00:00,1750.93,1765.41,1749.87,1756.33,90579
1809,2022.08.26,00:00,1756.35,1758.7,1734.09,1737.17,99458
1810,2022.08.28,00:00,1735.01,1738.38,1733.1,1734.72,4236
1811,2022.08.29,00:00,1734.67,1745.42,1720.26,1739.41,100373
1812,2022.08.30,00:00,1739.7,1740.47,1721.06,1723.32,99052
1813,2022.08.31,00:00,1723.23,1726.5,1705.67,1708.89,118833
1814,2022.09.01,00:00,1708.8,1708.82,1688.72,1697.18,116155
1815,2022.09.02,00:00,1697.01,1717.88,1696.25,1711.83,99142
1816,2022.09.04,00:00,1711.25,1711.6,1707.86,1707.92,2398
1817,2022.09.05,00:00,1707.72,1715.69,1707.65,1713.81,57174
1818,2022.09.06,00:00,1713.88,1726.65,1699.73,1703.47,115929
1819,2022.09.07,00:00,1703.6,1719.32,1691.35,1716.58,113166
1820,2022.09.08,00:00,1716.53,1728.1,1703.96,1710.59,123311
1821,2022.09.09,00:00,1710.58,1729.44,1709.59,1716.66,114020
1822,2022.09.11,00:00,1718.22,1720.13,1716.7,1718.42,2243
1823,2022.09.12,00:00,1717.89,1735.04,1711.89,1725.26,105300
1824,2022.09.13,00:00,1725.17,1731.67,1696.96,1702.02,115613
1825,2022.09.14,00:00,1702.37,1707.0,1693.52,1697.48,118642
1826,2022.09.15,00:00,1697.56,1697.8,1660.27,1662.34,118672
1827,2022.09.16,00:00,1662.25,1680.23,1654.08,1674.51,112801
1828,2022.09.18,00:00,1674.36,1679.87,1673.9,1677.86,2806
1829,2022.09.19,00:00,1677.77,1678.67,1659.56,1675.68,86475
1830,2022.09.20,00:00,1675.75,1679.35,1659.89,1666.32,102816
1831,2022.09.21,00:00,1666.4,1687.97,1653.9,1667.09,126437
1832,2022.09.22,00:00,1667.06,1684.8,1655.55,1672.69,162086
1833,2022.09.23,00:00,1672.59,1675.8,1639.66,1645.12,139915
1834,2022.09.25,00:00,1642.97,1645.61,1640.28,1643.98,3244
1835,2022.09.26,00:00,1643.84,1649.72,1621.05,1627.53,154596
1836,2022.09.27,00:00,1627.6,1642.36,1626.65,1628.79,134272
1837,2022.09.28,00:00,1628.82,1662.69,1614.77,1656.04,164793
1838,2022.09.29,00:00,1656.45,1665.09,1641.46,1664.49,153509
1839,2022.09.30,00:00,1664.62,1675.28,1659.19,1660.73,124863
1840,2022.10.02,00:00,1664.24,1665.33,1663.16,1664.12,3110
1841,2022.10.03,00:00,1664.15,1702.49,1659.6,1701.0,134458
1842,2022.10.04,00:00,1701.02,1729.44,1695.11,1725.5,135544
1843,2022.10.05,00:00,1725.33,1727.7,1700.45,1718.35,129879
1844,2022.10.06,00:00,1718.55,1725.47,1706.85,1711.9,127662
1845,2022.10.07,00:00,1711.93,1714.76,1690.61,1694.72,121176
1846,2022.10.09,00:00,1696.23,1699.77,1695.77,1696.71,3007
1847,2022.10.10,00:00,1696.78,1697.26,1665.61,1670.06,107002
1848,2022.10.11,00:00,1669.74,1683.88,1660.89,1664.02,124281
1849,2022.10.12,00:00,1663.95,1678.2,1661.34,1674.45,125913
1850,2022.10.13,00:00,1674.16,1682.35,1642.34,1663.41,141098
1851,2022.10.14,00:00,1662.88,1671.64,1640.13,1644.4,139047
1852,2022.10.16,00:00,1646.05,1647.64,1644.03,1647.46,3085
1853,2022.10.17,00:00,1647.54,1668.36,1646.25,1650.59,110102
1854,2022.10.18,00:00,1650.95,1660.79,1645.77,1652.32,121006
1855,2022.10.19,00:00,1652.23,1653.33,1626.43,1627.09,119456
1856,2022.10.20,00:00,1627.15,1645.53,1622.4,1626.84,120032
1857,2022.10.21,00:00,1626.78,1657.72,1617.16,1657.13,149889
1858,2022.10.23,00:00,1659.77,1670.56,1656.56,1661.17,11313
1859,2022.10.24,00:00,1660.15,1663.25,1643.88,1651.72,143071
1860,2022.10.25,00:00,1651.76,1662.3,1638.2,1652.69,126096
1861,2022.10.26,00:00,1652.68,1674.89,1649.68,1667.5,126499
1862,2022.10.27,00:00,1667.49,1670.69,1654.77,1661.81,140049
1863,2022.10.28,00:00,1661.84,1666.95,1637.97,1645.22,130506
1864,2022.10.30,00:00,1643.7,1645.29,1642.97,1643.38,3141
1865,2022.10.31,00:00,1643.69,1645.6,1631.66,1632.41,106345
1866,2022.11.01,00:00,1632.44,1656.92,1630.75,1646.69,120889
1867,2022.11.02,00:00,1646.82,1669.36,1631.77,1633.62,131097
1868,2022.11.03,00:00,1633.64,1640.9,1616.5,1629.69,135470
1869,2022.11.04,00:00,1629.99,1681.62,1629.2,1680.57,147279
1870,2022.11.06,00:00,1675.18,1680.18,1672.31,1672.74,3953
1871,2022.11.07,00:00,1672.92,1681.68,1666.84,1674.1,121158
1872,2022.11.08,00:00,1674.05,1716.81,1664.58,1711.6,125334
1873,2022.11.09,00:00,1711.58,1722.17,1702.07,1706.37,147829
1874,2022.11.10,00:00,1706.31,1757.21,1703.91,1752.12,146201
1875,2022.11.11,00:00,1751.99,1772.71,1747.17,1769.82,157164
1876,2022.11.13,00:00,1762.62,1764.75,1761.37,1763.37,3194
1877,2022.11.14,00:00,1763.66,1774.96,1753.16,1769.39,124924
1878,2022.11.15,00:00,1769.6,1786.5,1766.98,1780.79,178851
1879,2022.11.16,00:00,1780.77,1784.98,1770.24,1773.84,143775
1880,2022.11.17,00:00,1773.99,1774.66,1754.39,1760.01,134788
1881,2022.11.18,00:00,1760.14,1767.6,1747.51,1750.12,118660
1882,2022.11.20,00:00,1751.68,1752.59,1750.71,1752.23,1829
1883,2022.11.21,00:00,1752.24,1752.96,1732.45,1738.43,117634
1884,2022.11.22,00:00,1738.51,1749.67,1736.97,1741.17,108140
1885,2022.11.23,00:00,1741.24,1753.33,1728.82,1752.23,123181
1886,2022.11.24,00:00,1752.56,1758.53,1752.3,1755.26,77184
1887,2022.11.25,00:00,1755.31,1761.05,1745.88,1754.53,94693
1888,2022.11.27,00:00,1754.99,1755.18,1750.13,1750.87,1819
1889,2022.11.28,00:00,1750.94,1763.67,1739.53,1741.25,117943
1890,2022.11.29,00:00,1741.06,1758.89,1740.24,1748.89,123614
1891,2022.11.30,00:00,1748.99,1773.44,1744.88,1773.27,137464
1892,2022.12.01,00:00,1773.45,1804.43,1771.88,1802.24,147472
1893,2022.12.02,00:00,1802.27,1802.86,1778.46,1796.86,137146
1894,2022.12.04,00:00,1796.52,1799.24,1794.36,1798.98,2496
1895,2022.12.05,00:00,1799.42,1809.93,1765.78,1769.37,138126
1896,2022.12.06,00:00,1769.25,1780.79,1767.23,1770.87,125141
1897,2022.12.07,00:00,1770.82,1790.43,1768.63,1787.01,137189
1898,2022.12.08,00:00,1787.22,1794.78,1781.33,1789.25,119174
1899,2022.12.09,00:00,1789.26,1806.0,1788.4,1795.76,121324
1900,2022.12.11,00:00,1796.72,1797.08,1794.76,1794.93,1937
1901,2022.12.12,00:00,1794.75,1795.38,1777.47,1781.96,106219
1902,2022.12.13,00:00,1782.17,1824.39,1780.91,1809.6,137746
1903,2022.12.14,00:00,1809.54,1814.05,1795.32,1807.59,131042
1904,2022.12.15,00:00,1807.54,1807.75,1773.61,1776.5,144489
1905,2022.12.16,00:00,1776.28,1794.18,1774.25,1792.62,117051
1906,2022.12.18,00:00,1793.13,1793.13,1790.93,1791.0,1887
1907,2022.12.19,00:00,1791.45,1798.6,1783.75,1787.14,100402
1908,2022.12.20,00:00,1787.12,1821.1,1784.56,1817.18,146739
1909,2022.12.21,00:00,1817.24,1823.73,1811.73,1814.87,110023
1910,2022.12.22,00:00,1814.79,1820.32,1784.7,1793.42,113025
1911,2022.12.23,00:00,1793.51,1803.22,1791.12,1798.2,93713
1912,2022.12.26,00:00,1800.68,1804.02,1799.93,1801.72,1560
1913,2022.12.27,00:00,1801.73,1833.29,1800.63,1812.36,93777
1914,2022.12.28,00:00,1812.24,1814.46,1796.96,1805.74,92947
1915,2022.12.29,00:00,1805.83,1820.02,1804.29,1814.95,93129
1916,2022.12.30,00:00,1815.0,1826.02,1813.29,1822.72,98742
1917,2023.01.02,00:00,1826.88,1830.67,1823.54,1829.33,2867
1918,2023.01.03,00:00,1829.3,1849.9,1826.76,1836.38,137920
1919,2023.01.04,00:00,1836.32,1865.04,1836.07,1854.71,143804
1920,2023.01.05,00:00,1854.77,1858.89,1824.92,1832.79,132360
1921,2023.01.06,00:00,1832.81,1869.8,1831.23,1865.51,130403
1922,2023.01.08,00:00,1866.86,1869.98,1866.32,1869.52,2914
1923,2023.01.09,00:00,1869.7,1881.41,1867.05,1870.43,116860
1924,2023.01.10,00:00,1870.13,1880.63,1867.79,1877.17,112320
1925,2023.01.11,00:00,1877.23,1886.52,1867.09,1876.88,109250
1926,2023.01.12,00:00,1876.9,1901.67,1869.51,1897.97,134797
1927,2023.01.13,00:00,1897.88,1921.84,1892.25,1919.22,124232
1928,2023.01.15,00:00,1918.49,1920.36,1916.81,1916.88,2494
1929,2023.01.16,00:00,1916.89,1928.9,1910.79,1917.79,73727
1930,2023.01.17,00:00,1918.06,1918.97,1903.69,1908.6,111812
1931,2023.01.18,00:00,1908.55,1925.82,1896.51,1906.73,134573
1932,2023.01.19,00:00,1906.77,1935.1,1900.87,1931.65,125720
1933,2023.01.20,00:00,1931.44,1937.41,1920.52,1925.55,111108
1934,2023.01.22,00:00,1927.03,1927.33,1923.73,1927.15,1691
1935,2023.01.23,00:00,1927.49,1935.46,1911.31,1931.25,107154
1936,2023.01.24,00:00,1931.52,1942.4,1917.09,1936.95,106683
1937,2023.01.25,00:00,1936.96,1948.73,1919.77,1948.27,105685
1938,2023.01.26,00:00,1948.66,1949.14,1918.59,1930.72,112382
1939,2023.01.27,00:00,1930.66,1934.93,1916.65,1926.65,97324
1940,2023.01.29,00:00,1928.05,1928.87,1925.46,1928.84,1561
1941,2023.01.30,00:00,1928.83,1934.41,1920.59,1922.03,103323
1942,2023.01.31,00:00,1921.81,1931.04,1900.73,1927.25,111382
1943,2023.02.01,00:00,1927.16,1956.09,1920.47,1952.99,120151
1944,2023.02.02,00:00,1953.61,1959.66,1911.17,1915.09,137369
1945,2023.02.03,00:00,1915.18,1918.55,1861.24,1864.14,131154
1946,2023.02.05,00:00,1861.22,1869.93,1860.82,1865.47,3291
1947,2023.02.06,00:00,1865.29,1881.26,1862.87,1868.48,122107
1948,2023.02.07,00:00,1868.39,1884.24,1864.94,1872.83,123755
1949,2023.02.08,00:00,1872.61,1886.29,1869.01,1874.93,102700
1950,2023.02.09,00:00,1874.86,1890.11,1858.79,1862.4,105930
1951,2023.02.10,00:00,1862.42,1872.16,1852.65,1865.12,110934
1952,2023.02.12,00:00,1863.86,1865.25,1862.56,1862.59,1833
1953,2023.02.13,00:00,1862.52,1866.52,1850.33,1854.36,95485
1954,2023.02.14,00:00,1854.09,1870.67,1843.15,1854.87,123448
1955,2023.02.15,00:00,1854.82,1860.02,1830.48,1836.37,113546
1956,2023.02.16,00:00,1836.5,1845.16,1827.54,1834.3,117280
1957,2023.02.17,00:00,1833.85,1843.54,1818.83,1842.2,109806
1958,2023.02.19,00:00,1840.94,1841.65,1838.36,1838.69,1645
1959,2023.02.20,00:00,1838.51,1847.41,1837.17,1841.67,57865
1960,2023.02.21,00:00,1841.47,1843.75,1830.12,1835.46,103593
1961,2023.02.22,00:00,1835.36,1845.93,1823.44,1825.08,105603
1962,2023.02.23,00:00,1824.98,1833.74,1817.37,1823.12,100756
1963,2023.02.24,00:00,1823.11,1827.75,1808.88,1810.77,112707
1964,2023.02.26,00:00,1811.82,1813.02,1811.1,1811.68,1663
1965,2023.02.27,00:00,1811.64,1820.04,1806.57,1817.16,95620
1966,2023.02.28,00:00,1817.17,1831.04,1804.68,1825.47,97445
1967,2023.03.01,00:00,1825.37,1844.56,1822.94,1836.5,104548
1968,2023.03.02,00:00,1836.34,1838.87,1829.9,1837.8,95216
1969,2023.03.03,00:00,1838.0,1856.77,1837.76,1856.1,89466
1970,2023.03.05,00:00,1854.17,1854.72,1852.08,1852.29,1505
1971,2023.03.06,00:00,1852.27,1858.17,1845.05,1846.26,87122
1972,2023.03.07,00:00,1846.14,1851.56,1812.65,1813.9,105867
1973,2023.03.08,00:00,1813.89,1824.19,1809.28,1815.23,94580
1974,2023.03.09,00:00,1815.18,1835.57,1811.82,1831.45,94955
1975,2023.03.10,00:00,1831.44,1870.1,1827.72,1866.74,133883
1976,2023.03.12,00:00,1877.54,1894.23,1875.76,1877.69,13730
1977,2023.03.13,00:00,1877.48,1914.51,1871.36,1912.03,182268
1978,2023.03.14,00:00,1912.13,1914.01,1895.31,1902.98,149895
1979,2023.03.15,00:00,1903.11,1937.26,1885.63,1921.14,165558
1980,2023.03.16,00:00,1921.29,1933.4,1907.44,1921.3,155179
1981,2023.03.17,00:00,1921.33,1988.92,1918.15,1988.86,140631
1982,2023.03.19,00:00,1984.66,1990.65,1975.01,1976.89,6806
1983,2023.03.20,00:00,1977.24,2009.69,1965.73,1976.55,155121
1984,2023.03.21,00:00,1976.66,1985.07,1935.32,1943.06,118043
1985,2023.03.22,00:00,1943.13,1978.73,1934.19,1969.59,127476
1986,2023.03.23,00:00,1969.86,2003.21,1966.28,1991.24,136731
1987,2023.03.24,00:00,1991.23,2002.86,1975.17,1978.03,130844
1988,2023.03.26,00:00,1978.41,1979.17,1969.18,1975.69,4636
1989,2023.03.27,00:00,1975.54,1978.63,1943.96,1958.05,104725
1990,2023.03.28,00:00,1958.35,1975.18,1949.04,1971.84,99183
1991,2023.03.29,00:00,1972.13,1972.77,1958.63,1963.17,87359
1992,2023.03.30,00:00,1963.35,1984.23,1955.26,1978.42,97823
1993,2023.03.31,00:00,1978.23,1987.51,1966.77,1968.94,101095
1994,2023.04.02,00:00,1969.07,1970.54,1956.99,1957.01,5087
1995,2023.04.03,00:00,1956.96,1990.39,1949.65,1984.86,103701
1996,2023.04.04,00:00,1984.88,2024.86,1976.88,2021.78,102404
1997,2023.04.05,00:00,2021.87,2031.96,2010.03,2020.19,95132
1998,2023.04.06,00:00,2020.25,2020.83,2000.77,2006.51,86914
1999,2023.04.09,00:00,1997.75,2006.45,1993.87,2005.39,3739
2000,2023.04.10,00:00,2005.46,2005.75,1981.58,1992.32,76691
2001,2023.04.11,00:00,1992.43,2007.35,1988.66,2004.66,80039
2002,2023.04.12,00:00,2004.76,2028.18,2001.34,2018.11,104649
2003,2023.04.13,00:00,2018.03,2048.64,2015.21,2039.69,96709
2004,2023.04.14,00:00,2039.5,2047.34,1992.32,2003.84,111907
2005,2023.04.16,00:00,2001.02,2004.93,1999.68,2002.79,2530
2006,2023.04.17,00:00,2003.0,2014.92,1981.08,1993.92,93271
2007,2023.04.18,00:00,1993.84,2011.75,1991.16,2005.64,88137
2008,2023.04.19,00:00,2005.79,2008.07,1969.17,1993.64,104759
2009,2023.04.20,00:00,1993.73,2012.25,1990.42,2005.22,95536
2010,2023.04.21,00:00,2005.08,2005.47,1971.57,1982.77,97572
2011,2023.04.23,00:00,1982.08,1985.27,1981.75,1984.62,2098
2012,2023.04.24,00:00,1984.5,1996.53,1974.05,1994.96,90540
2013,2023.04.25,00:00,1994.97,2003.76,1976.06,2000.14,107656
2014,2023.04.26,00:00,2000.28,2009.26,1983.2,1991.6,116308
2015,2023.04.27,00:00,1991.45,2003.17,1974.06,1986.84,105228
2016,2023.04.28,00:00,1986.92,1994.88,1975.98,1989.31,113320
2017,2023.04.30,00:00,1989.82,1991.82,1986.57,1986.78,3030
2018,2023.05.01,00:00,1986.85,2005.91,1977.03,1981.34,95935
2019,2023.05.02,00:00,1981.56,2019.29,1978.36,2015.85,109793
2020,2023.05.03,00:00,2015.84,2079.56,2007.75,2051.85,117817
2021,2023.05.04,00:00,2052.14,2059.51,2030.24,2049.81,143044
2022,2023.05.05,00:00,2049.83,2052.92,1999.47,2016.58,107935
2023,2023.05.07,00:00,2016.24,2017.29,2014.3,2016.01,2925
2024,2023.05.08,00:00,2015.82,2029.27,2015.08,2021.19,90346
2025,2023.05.09,00:00,2021.19,2037.5,2019.43,2036.22,95609
2026,2023.05.10,00:00,2036.33,2048.13,2021.4,2031.39,110042
2027,2023.05.11,00:00,2031.41,2041.21,2011.06,2016.24,121189
2028,2023.05.12,00:00,2016.27,2022.53,2000.87,2010.38,106453
2029,2023.05.14,00:00,2008.75,2011.86,2008.75,2009.48,2085
2030,2023.05.15,00:00,2009.33,2022.01,2008.59,2014.33,89739
2031,2023.05.16,00:00,2014.29,2018.24,1985.39,1989.65,109901
2032,2023.05.17,00:00,1989.71,1992.94,1974.93,1982.7,100769
2033,2023.05.18,00:00,1982.66,1985.94,1951.84,1958.3,105113
2034,2023.05.19,00:00,1958.39,1984.15,1953.95,1976.82,113858
2035,2023.05.21,00:00,1977.98,1981.45,1977.92,1980.77,2481
2036,2023.05.22,00:00,1980.69,1982.61,1968.81,1969.74,99634
2037,2023.05.23,00:00,1969.91,1977.64,1954.17,1974.89,111826
2038,2023.05.24,00:00,1974.95,1985.19,1956.66,1959.78,110652
2039,2023.05.25,00:00,1959.69,1964.68,1938.8,1940.51,109311
2040,2023.05.26,00:00,1940.6,1957.17,1936.69,1944.24,98677
2041,2023.05.28,00:00,1943.36,1946.26,1943.15,1943.6,3205
2042,2023.05.29,00:00,1943.55,1949.61,1940.12,1941.49,51008
2043,2023.05.30,00:00,1941.43,1963.39,1931.98,1958.43,106775
2044,2023.05.31,00:00,1958.4,1974.71,1953.57,1966.25,111234
2045,2023.06.01,00:00,1966.35,1983.07,1953.25,1976.96,103784
2046,2023.06.02,00:00,1976.98,1983.3,1946.89,1947.81,103190
